x_ms,baseline_ecdf,altered_ecdf,abs_gap
5.570663000071363,0.5377777777777778,0.5054715956544386,0.032306182123339244
5.571011000029102,0.5388888888888889,0.5055716384744807,0.03331725041440814
5.574414999955479,0.5390680307512471,0.5065502183406113,0.03251781241063578
5.578839000008884,0.5393008520279159,0.5087336244541485,0.030567227573767397
5.5921240000316175,0.54,0.5104789042778898,0.029521095722110258
5.5947890000425105,0.5411111111111111,0.5108290112211583,0.030282099889952785
5.595458999778202,0.5412459986219061,0.5109170305676856,0.030328968054220584
5.600307999884535,0.5422222222222223,0.5126964148998763,0.029525807322345998
5.601408999609703,0.5423583447356103,0.5131004366812227,0.02925790805438755
5.609294999885606,0.5433333333333333,0.5135939827316239,0.029739350601709402
5.636295999920549,0.5439149756563915,0.5152838427947598,0.02863113286163166
5.640767999921081,0.5440113092909109,0.517467248908297,0.02654406038261392
5.640772999868204,0.5440114169973238,0.519650655021834,0.024360761975489753
5.647963999763306,0.5441663219963493,0.5218340611353712,0.02233226086097806
5.66087500010326,0.5444444444444444,0.5227902363239264,0.021654208120517993
5.666507000114507,0.5455555555555556,0.5232073363573012,0.02234821919825436
5.673603999639454,0.5466666666666666,0.5237329327232112,0.022933733943455437
5.675764999978128,0.5477777777777778,0.5238929741492737,0.023884803628504092
5.676316000062798,0.5488888888888889,0.5239337806395518,0.02495510824933711
5.677445999936026,0.5490224160031609,0.5240174672489083,0.02500494875425263
5.685718999757228,0.55,0.5249839369477278,0.02501606305227222
5.687564999789174,0.5511111111111111,0.5251995906565946,0.0259115204545165
5.692994999662915,0.5522222222222222,0.5258339349640989,0.026388287258123255
5.696135999642138,0.5525568659949442,0.5262008733624454,0.02635599263249888
5.7034239998756675,0.5533333333333333,0.5267467248993445,0.026586608433988856
5.711713999971835,0.5544444444444444,0.5273676235201442,0.027076820924300193
5.724347000068519,0.5555555555555556,0.5283138011131,0.02724175444245558
5.725288000121509,0.5562493549112179,0.5283842794759825,0.02786507543523531
